num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
96,7296,4,2048,51200,256,1,1,1,0.0375,106.101,0.0412,169.387,0.0831,131.811
96,7392,4,2048,51200,256,1,1,1,0.0347,117.53,0.0502,142.564,0.0891,126.073
96,7488,4,2048,51200,256,1,1,1,0.0293,142.474,0.0471,155.996,0.0905,127.333
96,7584,4,2048,51200,256,1,1,1,0.0352,121.689,0.0441,170.838,0.0875,135.127
96,7680,4,2048,51200,256,1,1,1,0.0413,105.97,0.0534,144.789,0.1101,110.004
96,7776,4,2048,51200,256,1,1,1,0.037,121.237,0.0496,159.858,0.0871,142.467
96,7872,4,2048,51200,256,1,1,1,0.0378,121.488,0.0472,172.113,0.0895,142.008
96,7968,4,2048,51200,256,1,1,1,0.0333,140.904,0.0543,153.217,0.1028,126.58
96,8064,4,2048,51200,256,1,1,1,0.0398,120.709,0.0575,148.31,0.1111,119.953
96,8160,4,2048,51200,256,1,1,1,0.0398,123.517,0.0558,156.519,0.1014,134.541
