num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
24,3120,4,2048,51200,256,1,1,1,194.233,83.956,68.806,191.325,188.628,0.0003,170.395,0.0214,39.548,0.0034,377.255,0.0253,83.835
24,3144,4,2048,51200,256,1,1,1,175.308,59.5,53.934,177.376,160.136,0.0003,150.108,0.025,34.375,0.004,320.271,0.0295,72.908
24,3168,4,2048,51200,256,1,1,1,229.502,93.588,89.298,219.011,227.609,0.0003,143.321,0.0238,36.617,0.0029,455.217,0.0272,80.434
24,3192,4,2048,51200,256,1,1,1,150.961,59.726,54.888,173.01,173.165,0.0003,145.269,0.0265,33.332,0.0039,346.33,0.0308,71.904
24,3216,4,2048,51200,256,1,1,1,191.171,87.409,74.644,202.871,183.595,0.0003,171.051,0.0219,40.719,0.0037,367.189,0.0262,85.978
24,3240,4,2048,51200,256,1,1,1,152.83,58.906,55.663,167.061,167.847,0.0003,147.181,0.0267,33.947,0.0041,335.694,0.0313,72.894
24,3264,4,2048,51200,256,1,1,1,186.666,94.867,92.072,218.406,219.361,0.0003,156.228,0.0235,39.074,0.0032,438.723,0.0272,85.129
24,3288,4,2048,51200,256,1,1,1,175.105,57.879,56.379,179.773,166.538,0.0003,148.555,0.0264,35.129,0.0043,333.076,0.0312,75.124
24,3312,4,2048,51200,256,1,1,1,205.387,89.415,73.911,208.32,191.45,0.0003,157.767,0.0238,39.47,0.0038,382.9,0.0281,84.596
24,3336,4,2048,51200,256,1,1,1,172.076,61.461,56.944,164.267,114.921,0.0003,145.72,0.0273,34.942,0.0063,229.842,0.0342,70.62
24,3360,4,2048,51200,256,1,1,1,227.197,98.222,93.815,218.784,204.979,0.0003,144.58,0.0251,38.411,0.0036,409.958,0.0293,83.534
24,3384,4,2048,51200,256,1,1,1,170.37,62.562,57.756,157.094,159.8,0.0003,175.285,0.0245,39.944,0.0047,319.599,0.0297,83.458
24,3408,4,2048,51200,256,1,1,1,201.25,91.536,80.685,203.581,193.382,0.0003,132.003,0.0281,35.233,0.0039,386.763,0.0326,77.158
24,3432,4,2048,51200,256,1,1,1,167.895,58.935,58.248,170.949,151.012,0.0003,148.538,0.0279,35.935,0.0051,302.024,0.0335,75.936
24,3456,4,2048,51200,256,1,1,1,130.706,99.783,98.401,210.148,201.509,0.0003,148.684,0.0273,37.22,0.0039,403.018,0.0317,81.496
24,3480,4,2048,51200,256,1,1,1,164.594,55.77,59.154,179.895,147.719,0.0003,194.006,0.0238,43.098,0.0054,295.439,0.0297,87.928
24,3504,4,2048,51200,256,1,1,1,189.7,90.632,75.388,195.562,181.732,0.0003,148.24,0.0269,38.661,0.0044,363.464,0.0318,83.179
24,3528,4,2048,51200,256,1,1,1,157.248,59.242,58.91,177.539,171.932,0.0003,172.045,0.0262,40.096,0.0047,343.863,0.0315,85.082
24,3552,4,2048,51200,256,1,1,1,229.701,101.673,100.888,230.705,200.648,0.0003,149.164,0.0259,41.089,0.0041,401.297,0.0306,88.924
24,3576,4,2048,51200,256,1,1,1,154.479,56.427,60.316,168.355,151.43,0.0003,153.985,0.0289,37.29,0.0055,302.859,0.035,78.741
24,3600,4,2048,51200,256,1,1,1,180.636,92.003,78.09,203.794,174.301,0.0003,158.768,0.0264,41.247,0.0049,348.601,0.0319,87.573
24,3624,4,2048,51200,256,1,1,1,153.415,58.334,61.256,170.516,151.523,0.0003,143.421,0.0307,35.916,0.0057,303.045,0.037,76.461
24,3648,4,2048,51200,256,1,1,1,141.749,99.94,102.47,233.865,220.035,0.0003,143.797,0.0292,38.19,0.004,440.069,0.0337,84.789
24,3672,4,2048,51200,256,1,1,1,145.072,58.706,59.057,182.562,172.221,0.0003,167.113,0.0284,39.797,0.0051,344.442,0.0341,85.062
24,3696,4,2048,51200,256,1,1,1,178.028,95.333,84.767,205.016,115.93,0.0003,149.583,0.0284,40.321,0.0077,231.86,0.0366,80.129
