m,n,k,throughput,b
1024,12352,2048,252.944,8.0
512,12352,2048,259.118,16.0
256,12352,2048,251.166,32.0
2048,12416,2048,250.633,4.0
1024,12416,2048,258.984,8.0
512,12416,2048,253.97,16.0
256,12416,2048,258.585,32.0
2048,12480,2048,247.728,4.0
1024,12480,2048,236.309,8.0
512,12480,2048,236.78,16.0
256,12480,2048,242.461,32.0
2048,12544,2048,245.937,4.0
1024,12544,2048,242.872,8.0
512,12544,2048,237.779,16.0
256,12544,2048,244.645,32.0
2048,12608,2048,250.056,4.0
1024,12608,2048,251.938,8.0
512,12608,2048,249.961,16.0
256,12608,2048,252.407,32.0
2048,12672,2048,242.606,4.0
1024,12672,2048,237.851,8.0
512,12672,2048,238.16,16.0
256,12672,2048,236.939,32.0
2048,12736,2048,250.98,4.0
1024,12736,2048,254.799,8.0
512,12736,2048,257.154,16.0
256,12736,2048,247.4,32.0
2048,12800,2048,241.638,4.0
1024,12800,2048,247.726,8.0
512,12800,2048,235.718,16.0
256,12800,2048,229.904,32.0
2048,12864,2048,257.79,4.0
1024,12864,2048,259.078,8.0
512,12864,2048,257.139,16.0
256,12864,2048,258.817,32.0
2048,12928,2048,251.596,4.0
1024,12928,2048,255.4,8.0
512,12928,2048,250.573,16.0
256,12928,2048,258.64,32.0
2048,12992,2048,248.608,4.0
1024,12992,2048,253.335,8.0
512,12992,2048,254.032,16.0
256,12992,2048,255.293,32.0
2048,13056,2048,208.525,4.0
1024,13056,2048,196.691,8.0
512,13056,2048,212.424,16.0
256,13056,2048,211.44,32.0
2048,13120,2048,256.762,4.0
1024,13120,2048,246.713,8.0
512,13120,2048,251.931,16.0
256,13120,2048,248.316,32.0
2048,13184,2048,250.114,4.0
1024,13184,2048,253.915,8.0
512,13184,2048,248.842,16.0
256,13184,2048,249.674,32.0
2048,13248,2048,247.378,4.0
1024,13248,2048,250.49,8.0
512,13248,2048,236.915,16.0
256,13248,2048,243.583,32.0
2048,13312,2048,247.966,4.0
1024,13312,2048,251.089,8.0
512,13312,2048,245.351,16.0
256,13312,2048,249.006,32.0
2048,13376,2048,246.303,4.0
1024,13376,2048,249.07,8.0
512,13376,2048,248.783,16.0
256,13376,2048,249.28,32.0
2048,13440,2048,219.866,4.0
1024,13440,2048,220.201,8.0
512,13440,2048,222.513,16.0
256,13440,2048,206.913,32.0
2048,13504,2048,247.584,4.0
1024,13504,2048,248.977,8.0
512,13504,2048,257.255,16.0
256,13504,2048,244.57,32.0
2048,13568,2048,250.356,4.0
1024,13568,2048,253.354,8.0
512,13568,2048,252.03,16.0
256,13568,2048,256.957,32.0
2048,13632,2048,249.56,4.0
1024,13632,2048,252.035,8.0
512,13632,2048,248.995,16.0
256,13632,2048,254.47,32.0
2048,13696,2048,249.447,4.0
1024,13696,2048,244.729,8.0
512,13696,2048,251.159,16.0
256,13696,2048,248.767,32.0
2048,13760,2048,252.488,4.0
1024,13760,2048,252.08,8.0
512,13760,2048,247.645,16.0
256,13760,2048,253.486,32.0
2048,13824,2048,232.991,4.0
1024,13824,2048,235.862,8.0
512,13824,2048,237.515,16.0
256,13824,2048,228.06,32.0
2048,13888,2048,254.469,4.0
1024,13888,2048,252.768,8.0
512,13888,2048,244.657,16.0
256,13888,2048,244.227,32.0
2048,13952,2048,253.658,4.0
1024,13952,2048,246.562,8.0
512,13952,2048,249.697,16.0
256,13952,2048,250.38,32.0
2048,14016,2048,254.018,4.0
1024,14016,2048,245.88,8.0
512,14016,2048,257.084,16.0
256,14016,2048,251.164,32.0
2048,14080,2048,253.698,4.0
1024,14080,2048,250.853,8.0
512,14080,2048,250.704,16.0
256,14080,2048,251.098,32.0
2048,14144,2048,249.839,4.0
1024,14144,2048,235.488,8.0
512,14144,2048,242.071,16.0
256,14144,2048,245.7,32.0
2048,14208,2048,252.608,4.0
1024,14208,2048,255.467,8.0
512,14208,2048,250.179,16.0
256,14208,2048,255.456,32.0
2048,14272,2048,247.923,4.0
1024,14272,2048,249.307,8.0
512,14272,2048,248.5,16.0
256,14272,2048,245.272,32.0
2048,14336,2048,232.493,4.0
1024,14336,2048,222.02,8.0
512,14336,2048,214.289,16.0
256,14336,2048,226.468,32.0
2048,14400,2048,231.312,4.0
1024,14400,2048,235.516,8.0
512,14400,2048,237.404,16.0
256,14400,2048,241.65,32.0
2048,14464,2048,249.256,4.0
1024,14464,2048,251.603,8.0
512,14464,2048,250.212,16.0
256,14464,2048,252.01,32.0
2048,14528,2048,247.17,4.0
1024,14528,2048,251.06,8.0
512,14528,2048,249.938,16.0
256,14528,2048,255.599,32.0
2048,14592,2048,253.777,4.0
1024,14592,2048,248.652,8.0
512,14592,2048,245.599,16.0
256,14592,2048,248.35,32.0
2048,14656,2048,246.864,4.0
1024,14656,2048,253.418,8.0
512,14656,2048,244.284,16.0
256,14656,2048,249.419,32.0
2048,14720,2048,246.232,4.0
1024,14720,2048,248.301,8.0
512,14720,2048,250.671,16.0
256,14720,2048,253.418,32.0
2048,14784,2048,250.601,4.0
1024,14784,2048,254.624,8.0
512,14784,2048,244.484,16.0
256,14784,2048,245.637,32.0
2048,14848,2048,253.015,4.0
1024,14848,2048,256.39,8.0
512,14848,2048,246.603,16.0
256,14848,2048,239.887,32.0
2048,14912,2048,256.229,4.0
1024,14912,2048,245.026,8.0
512,14912,2048,245.835,16.0
256,14912,2048,250.985,32.0
2048,14976,2048,244.965,4.0
1024,14976,2048,239.949,8.0
512,14976,2048,240.712,16.0
256,14976,2048,253.333,32.0
2048,15040,2048,251.354,4.0
1024,15040,2048,255.022,8.0
512,15040,2048,252.41,16.0
256,15040,2048,254.837,32.0
2048,15104,2048,252.293,4.0
1024,15104,2048,252.122,8.0
512,15104,2048,255.354,16.0
256,15104,2048,252.323,32.0
2048,15168,2048,251.33,4.0
1024,15168,2048,249.556,8.0
512,15168,2048,248.522,16.0
256,15168,2048,249.556,32.0
2048,15232,2048,227.366,4.0
1024,15232,2048,232.92,8.0
512,15232,2048,224.065,16.0
256,15232,2048,222.318,32.0
2048,15296,2048,250.659,4.0
1024,15296,2048,254.386,8.0
512,15296,2048,247.497,16.0
256,15296,2048,251.504,32.0
2048,15360,2048,168.267,4.0
1024,15360,2048,168.514,8.0
512,15360,2048,167.965,16.0
256,15360,2048,168.907,32.0
2048,15424,2048,252.293,4.0
1024,15424,2048,249.471,8.0
512,15424,2048,249.25,16.0
256,15424,2048,253.082,32.0
2048,15488,2048,213.051,4.0
1024,15488,2048,212.953,8.0
512,15488,2048,220.178,16.0
256,15488,2048,218.637,32.0
2048,15552,2048,248.807,4.0
1024,15552,2048,243.75,8.0
512,15552,2048,235.972,16.0
256,15552,2048,242.499,32.0
2048,15616,2048,249.498,4.0
1024,15616,2048,245.137,8.0
512,15616,2048,251.616,16.0
256,15616,2048,246.744,32.0
2048,15680,2048,244.987,4.0
1024,15680,2048,248.786,8.0
512,15680,2048,255.008,16.0
256,15680,2048,249.523,32.0
2048,15744,2048,250.304,4.0
1024,15744,2048,246.999,8.0
512,15744,2048,252.206,16.0
256,15744,2048,246.63,32.0
2048,15808,2048,249.065,4.0
1024,15808,2048,248.198,8.0
512,15808,2048,245.487,16.0
256,15808,2048,250.334,32.0
2048,15872,2048,251.509,4.0
1024,15872,2048,247.039,8.0
512,15872,2048,250.997,16.0
256,15872,2048,254.841,32.0
2048,15936,2048,247.612,4.0
1024,15936,2048,246.244,8.0
512,15936,2048,249.321,16.0
256,15936,2048,251.924,32.0
2048,16000,2048,251.882,4.0
1024,16000,2048,250.331,8.0
512,16000,2048,248.662,16.0
256,16000,2048,249.355,32.0
2048,16064,2048,244.015,4.0
1024,16064,2048,246.469,8.0
512,16064,2048,248.533,16.0
256,16064,2048,247.365,32.0
2048,16128,2048,222.299,4.0
1024,16128,2048,204.913,8.0
512,16128,2048,219.494,16.0
256,16128,2048,225.802,32.0
2048,16192,2048,247.419,4.0
1024,16192,2048,245.31,8.0
512,16192,2048,251.758,16.0
256,16192,2048,251.73,32.0
2048,16256,2048,251.041,4.0
1024,16256,2048,257.906,8.0
512,16256,2048,240.401,16.0
256,16256,2048,254.489,32.0
2048,16320,2048,245.406,4.0
1024,16320,2048,246.511,8.0
512,16320,2048,241.996,16.0
256,16320,2048,241.689,32.0
2048,16384,2048,249.98,4.0
1024,16384,2048,253.054,8.0
512,16384,2048,249.925,16.0
256,16384,2048,259.799,32.0
2048,16448,2048,240.762,4.0
1024,16448,2048,237.219,8.0
512,16448,2048,228.475,16.0
256,16448,2048,228.656,32.0
2048,16512,2048,253.51,4.0
1024,16512,2048,245.285,8.0
512,16512,2048,253.01,16.0
256,16512,2048,246.192,32.0
2048,16576,2048,250.739,4.0
1024,16576,2048,240.887,8.0
512,16576,2048,246.071,16.0
256,16576,2048,245.471,32.0
2048,16640,2048,221.306,4.0
1024,16640,2048,223.582,8.0
512,16640,2048,213.808,16.0
256,16640,2048,210.1,32.0
2048,16704,2048,242.554,4.0
1024,16704,2048,237.997,8.0
512,16704,2048,249.837,16.0
256,16704,2048,233.726,32.0
2048,16768,2048,239.096,4.0
1024,16768,2048,255.393,8.0
512,16768,2048,249.787,16.0
256,16768,2048,250.678,32.0
2048,16832,2048,251.079,4.0
1024,16832,2048,248.237,8.0
512,16832,2048,249.456,16.0
256,16832,2048,247.28,32.0
2048,16896,2048,249.919,4.0
1024,16896,2048,240.154,8.0
512,16896,2048,246.528,16.0
256,16896,2048,245.367,32.0
2048,16960,2048,244.78,4.0
1024,16960,2048,251.932,8.0
512,16960,2048,240.201,16.0
256,16960,2048,259.41,32.0
2048,17024,2048,238.593,4.0
1024,17024,2048,247.792,8.0
512,17024,2048,242.088,16.0
256,17024,2048,244.852,32.0
2048,17088,2048,240.584,4.0
1024,17088,2048,245.411,8.0
512,17088,2048,251.676,16.0
256,17088,2048,243.858,32.0
2048,17152,2048,249.301,4.0
1024,17152,2048,243.528,8.0
512,17152,2048,245.666,16.0
256,17152,2048,243.421,32.0
2048,17216,2048,253.945,4.0
1024,17216,2048,240.273,8.0
512,17216,2048,251.162,16.0
256,17216,2048,244.173,32.0
2048,17280,2048,224.16,4.0
1024,17280,2048,221.963,8.0
512,17280,2048,222.563,16.0
256,17280,2048,221.198,32.0
2048,17344,2048,250.399,4.0
1024,17344,2048,245.714,8.0
512,17344,2048,252.441,16.0
256,17344,2048,252.013,32.0
2048,17408,2048,147.195,4.0
1024,17408,2048,142.348,8.0
512,17408,2048,144.514,16.0
256,17408,2048,149.286,32.0
2048,17472,2048,238.28,4.0
1024,17472,2048,248.173,8.0
512,17472,2048,240.256,16.0
256,17472,2048,246.794,32.0
2048,17536,2048,210.894,4.0
1024,17536,2048,223.717,8.0
512,17536,2048,223.268,16.0
256,17536,2048,217.775,32.0
2048,17600,2048,251.507,4.0
1024,17600,2048,240.181,8.0
512,17600,2048,245.362,16.0
256,17600,2048,246.058,32.0
2048,17664,2048,259.549,4.0
1024,17664,2048,248.643,8.0
512,17664,2048,241.7,16.0
256,17664,2048,248.193,32.0
2048,17728,2048,252.459,4.0
1024,17728,2048,243.68,8.0
512,17728,2048,249.043,16.0
256,17728,2048,243.361,32.0
2048,17792,2048,250.63,4.0
1024,17792,2048,250.319,8.0
512,17792,2048,243.459,16.0
256,17792,2048,243.841,32.0
2048,17856,2048,235.67,4.0
1024,17856,2048,250.179,8.0
512,17856,2048,246.872,16.0
256,17856,2048,244.646,32.0
2048,17920,2048,220.093,4.0
1024,17920,2048,226.412,8.0
512,17920,2048,212.424,16.0
256,17920,2048,226.065,32.0
2048,17984,2048,243.363,4.0
1024,17984,2048,252.436,8.0
512,17984,2048,244.808,16.0
256,17984,2048,244.467,32.0
2048,18048,2048,241.548,4.0
1024,18048,2048,254.313,8.0
512,18048,2048,246.135,16.0
256,18048,2048,240.612,32.0
2048,18112,2048,243.5,4.0
1024,18112,2048,244.716,8.0
512,18112,2048,238.254,16.0
256,18112,2048,247.458,32.0
2048,18176,2048,242.766,4.0
1024,18176,2048,245.013,8.0
512,18176,2048,249.299,16.0
256,18176,2048,251.869,32.0
2048,18240,2048,252.589,4.0
1024,18240,2048,245.19,8.0
512,18240,2048,247.058,16.0
256,18240,2048,245.268,32.0
2048,18304,2048,247.893,4.0
1024,18304,2048,246.003,8.0
512,18304,2048,254.77,16.0
256,18304,2048,238.81,32.0
2048,18368,2048,248.207,4.0
1024,18368,2048,242.817,8.0
512,18368,2048,233.337,16.0
256,18368,2048,237.502,32.0
2048,18432,2048,203.237,4.0
1024,18432,2048,198.969,8.0
512,18432,2048,216.069,16.0
256,18432,2048,207.009,32.0
2048,18496,2048,240.462,4.0
1024,18496,2048,233.788,8.0
512,18496,2048,246.013,16.0
256,18496,2048,246.177,32.0
2048,18560,2048,254.225,4.0
1024,18560,2048,245.031,8.0
512,18560,2048,243.78,16.0
256,18560,2048,247.327,32.0
2048,18624,2048,246.769,4.0
1024,18624,2048,248.425,8.0
512,18624,2048,242.374,16.0
256,18624,2048,246.341,32.0
2048,18688,2048,248.417,4.0
1024,18688,2048,249.421,8.0
512,18688,2048,243.934,16.0
256,18688,2048,240.72,32.0
2048,18752,2048,234.858,4.0
1024,18752,2048,243.104,8.0
512,18752,2048,235.696,16.0
256,18752,2048,240.827,32.0
2048,18816,2048,246.102,4.0
1024,18816,2048,238.913,8.0
512,18816,2048,251.178,16.0
256,18816,2048,245.413,32.0
2048,18880,2048,247.874,4.0
1024,18880,2048,243.455,8.0
512,18880,2048,245.744,16.0
256,18880,2048,240.38,32.0
2048,18944,2048,238.968,4.0
1024,18944,2048,246.027,8.0
512,18944,2048,233.402,16.0
256,18944,2048,257.918,32.0
2048,19008,2048,237.979,4.0
1024,19008,2048,237.993,8.0
512,19008,2048,239.078,16.0
256,19008,2048,246.652,32.0
2048,19072,2048,235.699,4.0
1024,19072,2048,247.943,8.0
512,19072,2048,245.252,16.0
256,19072,2048,242.574,32.0
2048,19136,2048,248.605,4.0
1024,19136,2048,252.587,8.0
512,19136,2048,250.467,16.0
256,19136,2048,236.211,32.0
2048,19200,2048,223.473,4.0
1024,19200,2048,229.425,8.0
512,19200,2048,215.461,16.0
256,19200,2048,214.811,32.0
2048,19264,2048,235.662,4.0
1024,19264,2048,238.564,8.0
512,19264,2048,236.427,16.0
256,19264,2048,247.926,32.0
2048,19328,2048,246.818,4.0
1024,19328,2048,239.102,8.0
512,19328,2048,239.187,16.0
256,19328,2048,248.658,32.0
2048,19392,2048,249.321,4.0
1024,19392,2048,238.585,8.0
512,19392,2048,248.21,16.0
256,19392,2048,241.747,32.0
2048,19456,2048,247.887,4.0
1024,19456,2048,243.865,8.0
512,19456,2048,236.213,16.0
256,19456,2048,245.582,32.0
2048,19520,2048,238.488,4.0
1024,19520,2048,245.857,8.0
512,19520,2048,246.635,16.0
256,19520,2048,244.418,32.0
2048,19584,2048,218.944,4.0
1024,19584,2048,206.65,8.0
512,19584,2048,214.093,16.0
256,19584,2048,220.1,32.0
2048,19648,2048,242.26,4.0
1024,19648,2048,245.486,8.0
512,19648,2048,249.454,16.0
256,19648,2048,247.054,32.0
2048,19712,2048,239.217,4.0
1024,19712,2048,247.806,8.0
512,19712,2048,245.096,16.0
256,19712,2048,241.157,32.0
2048,19776,2048,232.304,4.0
1024,19776,2048,243.996,8.0
512,19776,2048,241.545,16.0
256,19776,2048,240.327,32.0
2048,19840,2048,242.602,4.0
1024,19840,2048,239.889,8.0
512,19840,2048,250.444,16.0
256,19840,2048,239.069,32.0
2048,19904,2048,247.226,4.0
1024,19904,2048,255.951,8.0
512,19904,2048,240.178,16.0
256,19904,2048,234.418,32.0
2048,19968,2048,246.474,4.0
1024,19968,2048,240.28,8.0
512,19968,2048,236.741,16.0
256,19968,2048,247.442,32.0
2048,20032,2048,244.572,4.0
1024,20032,2048,246.423,8.0
512,20032,2048,249.156,16.0
256,20032,2048,237.185,32.0
2048,20096,2048,255.235,4.0
1024,20096,2048,245.154,8.0
512,20096,2048,237.775,16.0
256,20096,2048,248.727,32.0
2048,20160,2048,239.146,4.0
1024,20160,2048,230.163,8.0
512,20160,2048,228.564,16.0
256,20160,2048,235.103,32.0
2048,20224,2048,236.527,4.0
1024,20224,2048,240.996,8.0
512,20224,2048,239.837,16.0
256,20224,2048,239.033,32.0
2048,20288,2048,242.274,4.0
1024,20288,2048,244.938,8.0
512,20288,2048,246.571,16.0
256,20288,2048,247.345,32.0
2048,20352,2048,240.831,4.0
1024,20352,2048,242.769,8.0
512,20352,2048,243.094,16.0
256,20352,2048,239.211,32.0
2048,20416,2048,257.273,4.0
1024,20416,2048,236.949,8.0
512,20416,2048,239.299,16.0
256,20416,2048,233.951,32.0
2048,20480,2048,232.343,4.0
1024,20480,2048,231.13,8.0
512,20480,2048,233.39,16.0
256,20480,2048,215.103,32.0
2048,20544,2048,245.066,4.0
1024,20544,2048,235.142,8.0
512,20544,2048,242.167,16.0
256,20544,2048,235.656,32.0
2048,20608,2048,249.074,4.0
1024,20608,2048,250.772,8.0
512,20608,2048,240.991,16.0
256,20608,2048,232.944,32.0
2048,20672,2048,239.927,4.0
1024,20672,2048,233.901,8.0
512,20672,2048,235.176,16.0
256,20672,2048,239.728,32.0
2048,20736,2048,233.372,4.0
1024,20736,2048,236.939,8.0
512,20736,2048,238.354,16.0
256,20736,2048,238.38,32.0
2048,20800,2048,245.73,4.0
1024,20800,2048,244.271,8.0
512,20800,2048,244.545,16.0
256,20800,2048,231.385,32.0
2048,20864,2048,237.399,4.0
1024,20864,2048,233.99,8.0
512,20864,2048,247.336,16.0
256,20864,2048,240.617,32.0
2048,20928,2048,234.633,4.0
1024,20928,2048,232.618,8.0
512,20928,2048,240.009,16.0
256,20928,2048,231.752,32.0
2048,20992,2048,224.787,4.0
1024,20992,2048,242.553,8.0
512,20992,2048,239.59,16.0
256,20992,2048,234.504,32.0
2048,21056,2048,249.98,4.0
1024,21056,2048,246.56,8.0
512,21056,2048,250.917,16.0
256,21056,2048,234.613,32.0
2048,21120,2048,237.834,4.0
1024,21120,2048,232.278,8.0
512,21120,2048,241.438,16.0
256,21120,2048,233.189,32.0
2048,21184,2048,249.2,4.0
1024,21184,2048,240.121,8.0
512,21184,2048,241.256,16.0
256,21184,2048,240.909,32.0
2048,21248,2048,244.602,4.0
1024,21248,2048,245.647,8.0
512,21248,2048,237.934,16.0
256,21248,2048,228.099,32.0
2048,21312,2048,238.047,4.0
1024,21312,2048,239.887,8.0
512,21312,2048,233.984,16.0
256,21312,2048,230.628,32.0
2048,21376,2048,226.912,4.0
1024,21376,2048,243.528,8.0
512,21376,2048,241.879,16.0
256,21376,2048,241.066,32.0
2048,21440,2048,245.786,4.0
1024,21440,2048,243.043,8.0
512,21440,2048,241.03,16.0
256,21440,2048,234.322,32.0
2048,21504,2048,220.427,4.0
1024,21504,2048,210.729,8.0
512,21504,2048,210.179,16.0
256,21504,2048,229.082,32.0
2048,21568,2048,240.772,4.0
1024,21568,2048,247.959,8.0
512,21568,2048,242.983,16.0
256,21568,2048,239.929,32.0
2048,21632,2048,233.867,4.0
1024,21632,2048,236.989,8.0
512,21632,2048,234.69,16.0
256,21632,2048,235.36,32.0
2048,21696,2048,228.47,4.0
1024,21696,2048,237.133,8.0
512,21696,2048,241.956,16.0
256,21696,2048,242.226,32.0
2048,21760,2048,203.46,4.0
1024,21760,2048,193.377,8.0
512,21760,2048,211.401,16.0
256,21760,2048,205.051,32.0
2048,21824,2048,250.627,4.0
1024,21824,2048,246.013,8.0
512,21824,2048,240.639,16.0
256,21824,2048,238.265,32.0
2048,21888,2048,234.459,4.0
1024,21888,2048,230.619,8.0
512,21888,2048,242.453,16.0
256,21888,2048,225.898,32.0
2048,21952,2048,241.681,4.0
1024,21952,2048,237.578,8.0
512,21952,2048,246.383,16.0
256,21952,2048,234.063,32.0
2048,22016,2048,228.066,4.0
1024,22016,2048,237.041,8.0
512,22016,2048,216.907,16.0
256,22016,2048,235.65,32.0
2048,22080,2048,232.246,4.0
1024,22080,2048,241.525,8.0
512,22080,2048,234.646,16.0
256,22080,2048,244.174,32.0
2048,22144,2048,231.289,4.0
1024,22144,2048,244.869,8.0
512,22144,2048,241.821,16.0
256,22144,2048,237.566,32.0
2048,22208,2048,238.722,4.0
1024,22208,2048,240.665,8.0
512,22208,2048,234.752,16.0
256,22208,2048,231.37,32.0
2048,22272,2048,230.519,4.0
1024,22272,2048,228.115,8.0
512,22272,2048,235.221,16.0
256,22272,2048,243.676,32.0
2048,22336,2048,244.338,4.0
1024,22336,2048,235.428,8.0
512,22336,2048,231.753,16.0
256,22336,2048,224.737,32.0
2048,22400,2048,249.542,4.0
1024,22400,2048,255.174,8.0
512,22400,2048,224.31,16.0
256,22400,2048,233.59,32.0
2048,22464,2048,238.04,4.0
1024,22464,2048,236.338,8.0
512,22464,2048,232.466,16.0
256,22464,2048,250.181,32.0
2048,22528,2048,244.285,4.0
1024,22528,2048,231.251,8.0
512,22528,2048,245.899,16.0
256,22528,2048,237.172,32.0
2048,22592,2048,236.339,4.0
1024,22592,2048,220.05,8.0
512,22592,2048,241.292,16.0
256,22592,2048,245.48,32.0
2048,22656,2048,230.741,4.0
1024,22656,2048,228.094,8.0
512,22656,2048,249.203,16.0
256,22656,2048,228.709,32.0
2048,22720,2048,237.524,4.0
1024,22720,2048,228.251,8.0
512,22720,2048,236.869,16.0
256,22720,2048,238.899,32.0
2048,22784,2048,225.971,4.0
1024,22784,2048,244.563,8.0
512,22784,2048,240.707,16.0
256,22784,2048,238.33,32.0
2048,22848,2048,242.311,4.0
1024,22848,2048,219.118,8.0
512,22848,2048,225.874,16.0
256,22848,2048,226.391,32.0
2048,22912,2048,244.038,4.0
1024,22912,2048,242.334,8.0
512,22912,2048,231.957,16.0
256,22912,2048,219.236,32.0
2048,22976,2048,242.613,4.0
1024,22976,2048,233.112,8.0
512,22976,2048,235.165,16.0
256,22976,2048,251.431,32.0
2048,23040,2048,156.58,4.0
1024,23040,2048,154.158,8.0
512,23040,2048,156.133,16.0
256,23040,2048,149.936,32.0
2048,23104,2048,242.669,4.0
1024,23104,2048,228.539,8.0
512,23104,2048,240.191,16.0
256,23104,2048,238.009,32.0
2048,23168,2048,225.424,4.0
1024,23168,2048,246.221,8.0
512,23168,2048,225.901,16.0
256,23168,2048,240.16,32.0
2048,23232,2048,217.796,4.0
1024,23232,2048,222.04,8.0
512,23232,2048,221.344,16.0
256,23232,2048,211.435,32.0
2048,23296,2048,235.913,4.0
1024,23296,2048,229.794,8.0
512,23296,2048,234.723,16.0
256,23296,2048,226.685,32.0
2048,23360,2048,234.052,4.0
1024,23360,2048,235.396,8.0
512,23360,2048,229.298,16.0
256,23360,2048,232.563,32.0
2048,23424,2048,232.852,4.0
1024,23424,2048,229.636,8.0
512,23424,2048,231.978,16.0
256,23424,2048,234.106,32.0
2048,23488,2048,237.336,4.0
1024,23488,2048,240.717,8.0
512,23488,2048,235.921,16.0
256,23488,2048,224.768,32.0
2048,23552,2048,239.715,4.0
1024,23552,2048,235.038,8.0
512,23552,2048,236.377,16.0
256,23552,2048,231.377,32.0
2048,23616,2048,219.425,4.0
1024,23616,2048,221.031,8.0
512,23616,2048,240.355,16.0
256,23616,2048,221.922,32.0
2048,23680,2048,233.044,4.0
1024,23680,2048,250.754,8.0
512,23680,2048,243.996,16.0
256,23680,2048,228.556,32.0
2048,23744,2048,238.492,4.0
1024,23744,2048,234.477,8.0
512,23744,2048,240.927,16.0
256,23744,2048,243.674,32.0
2048,23808,2048,242.344,4.0
1024,23808,2048,236.776,8.0
512,23808,2048,228.419,16.0
256,23808,2048,233.755,32.0
2048,23872,2048,238.982,4.0
1024,23872,2048,223.014,8.0
512,23872,2048,223.876,16.0
256,23872,2048,224.665,32.0
2048,23936,2048,215.518,4.0
1024,23936,2048,207.724,8.0
512,23936,2048,228.383,16.0
256,23936,2048,204.741,32.0
2048,24000,2048,230.652,4.0
1024,24000,2048,243.583,8.0
512,24000,2048,243.701,16.0
256,24000,2048,223.985,32.0
2048,24064,2048,225.813,4.0
1024,24064,2048,254.46,8.0
512,24064,2048,229.328,16.0
256,24064,2048,239.385,32.0
2048,24128,2048,230.509,4.0
1024,24128,2048,237.732,8.0
512,24128,2048,238.533,16.0
256,24128,2048,233.956,32.0
2048,24192,2048,221.47,4.0
1024,24192,2048,238.256,8.0
512,24192,2048,220.478,16.0
256,24192,2048,207.723,32.0
2048,24256,2048,222.036,4.0
1024,24256,2048,224.026,8.0
512,24256,2048,237.837,16.0
256,24256,2048,247.909,32.0
2048,24320,2048,229.437,4.0
1024,24320,2048,226.181,8.0
512,24320,2048,225.158,16.0
256,24320,2048,235.764,32.0
2048,24384,2048,230.586,4.0
1024,24384,2048,237.003,8.0
512,24384,2048,229.612,16.0
256,24384,2048,230.924,32.0
2048,24448,2048,222.671,4.0
1024,24448,2048,234.984,8.0
512,24448,2048,235.713,16.0
256,24448,2048,230.308,32.0
2048,24512,2048,227.624,4.0
1024,24512,2048,240.414,8.0
512,24512,2048,233.725,16.0
256,24512,2048,234.252,32.0
2048,24576,2048,232.092,4.0
1024,24576,2048,224.5,8.0
512,24576,2048,234.607,16.0
256,24576,2048,246.536,32.0
2048,24640,2048,222.818,4.0
1024,24640,2048,242.208,8.0
512,24640,2048,221.396,16.0
256,24640,2048,226.664,32.0
2048,24704,2048,225.478,4.0
1024,24704,2048,225.837,8.0
512,24704,2048,241.817,16.0
256,24704,2048,227.009,32.0
2048,24768,2048,225.752,4.0
1024,24768,2048,230.445,8.0
512,24768,2048,231.999,16.0
256,24768,2048,219.666,32.0
2048,24832,2048,222.478,4.0
1024,24832,2048,231.544,8.0
512,24832,2048,231.765,16.0
